CollectionID,LoanID,CollectionDate,AmountCollected,OutstandingBalance,CollectionStatus,Remarks
3065,3065,2024-04-29,15318,89899,Overdue,On time
3066,3066,2024-10-23,6230,87189,Full,Pending
3067,3067,2024-02-20,3765,3288,Partial,Pending
3068,3068,2024-03-23,18952,45757,Full,On time
3069,3069,2024-01-11,1807,30291,Full,Delayed
3070,3070,2024-04-10,3014,80352,Overdue,Delayed
3071,3071,2024-01-30,1770,18260,Partial,On time
3072,3072,2024-10-15,19684,29094,Overdue,Delayed
3073,3073,2024-03-01,1605,4696,Full,Delayed
3074,3074,2024-01-10,17511,80175,Full,On time
3075,3075,2024-02-24,9618,66630,Partial,Delayed
3076,3076,2024-07-06,2628,87892,Overdue,Pending
3077,3077,2024-01-21,12240,5260,Overdue,Pending
3078,3078,2024-06-13,6554,69082,Partial,Delayed
3079,3079,2024-02-17,10926,35718,Overdue,Delayed
3080,3080,2024-05-20,10269,13925,Overdue,Pending
3081,3081,2024-08-26,568,45538,Partial,On time
3082,3082,2024-03-03,3742,8117,Overdue,Pending
3083,3083,2024-07-05,4367,80708,Partial,On time
3084,3084,2024-03-30,8752,21911,Overdue,Pending
3085,3085,2024-08-04,8794,66016,Overdue,Pending
3086,3086,2024-07-11,14920,86717,Full,Delayed
3087,3087,2024-04-17,7980,26472,Full,Pending
3088,3088,2024-01-24,7475,93009,Overdue,On time
3089,3089,2024-03-05,7254,36328,Partial,On time
3090,3090,2024-08-20,6056,3719,Full,Delayed
3091,3091,2024-08-28,6876,73874,Full,Pending
3092,3092,2024-01-24,9320,83229,Full,Pending
3093,3093,2024-06-21,2492,94007,Partial,Delayed
3094,3094,2024-10-06,779,74445,Full,On time
3095,3095,2024-10-07,4085,72602,Overdue,Delayed
3096,3096,2024-02-03,11479,14230,Partial,Pending
3097,3097,2024-06-16,19296,93135,Full,Delayed
3098,3098,2024-06-14,4745,11656,Partial,Delayed
3099,3099,2024-08-17,801,93246,Overdue,Pending
3100,3100,2024-01-09,15313,93711,Full,Delayed
3101,3101,2024-06-09,15328,60646,Overdue,On time
3102,3102,2024-03-29,2166,4065,Partial,On time
3103,3103,2024-02-20,5976,9065,Partial,Pending
3104,3104,2024-02-19,7521,63378,Overdue,On time
3105,3105,2024-04-19,12354,74191,Overdue,Delayed
3106,3106,2024-07-25,13230,92490,Full,Delayed
3107,3107,2024-09-09,16892,87030,Partial,On time
3108,3108,2024-02-11,16190,78490,Full,Delayed
3109,3109,2024-05-12,1692,87281,Partial,On time
3110,3110,2024-05-04,7984,95325,Partial,On time
3111,3111,2024-04-11,5066,49612,Overdue,Delayed
3112,3112,2024-03-02,14410,45216,Partial,On time
3113,3113,2024-09-22,3029,42353,Full,Delayed
3114,3114,2024-09-02,13388,71587,Partial,On time
3115,3115,2024-09-06,15116,62805,Partial,On time
3116,3116,2024-01-03,18307,20482,Overdue,Pending
3117,3117,2024-03-27,7106,76296,Full,Pending
3118,3118,2024-09-29,14465,2203,Overdue,Pending
3119,3119,2024-10-02,5849,32215,Overdue,Pending
3120,3120,2024-04-20,9208,44248,Overdue,On time
3121,3121,2024-01-13,2899,60369,Overdue,Delayed
3122,3122,2024-04-06,12918,72215,Partial,On time
3123,3123,2024-01-23,6374,65561,Overdue,Delayed
3124,3124,2024-02-18,9588,12253,Partial,Delayed
3125,3125,2024-01-07,4056,24298,Full,Pending
3126,3126,2024-08-27,4256,63463,Overdue,Pending
3127,3127,2024-05-21,12555,27652,Full,Pending
3128,3128,2024-06-06,10560,94518,Partial,On time
3129,3129,2024-07-11,13850,91325,Full,Delayed
3130,3130,2024-08-07,7050,73387,Full,Pending
3131,3131,2024-10-25,3776,42175,Partial,Pending
3132,3132,2024-09-05,4389,48340,Full,Pending
3133,3133,2024-06-24,12181,30181,Partial,On time
3134,3134,2024-05-23,10543,12614,Partial,Delayed
3135,3135,2024-06-13,14767,34889,Partial,Pending
3136,3136,2024-04-29,14176,60165,Overdue,On time
3137,3137,2024-08-29,924,64071,Partial,Pending
3138,3138,2024-01-26,10092,63890,Overdue,On time
3139,3139,2024-05-24,4074,53491,Overdue,Pending
3140,3140,2024-06-20,13574,61616,Full,Pending
3141,3141,2024-08-17,7438,97113,Partial,Pending
3142,3142,2024-09-19,587,62595,Overdue,On time
3143,3143,2024-05-15,10393,8109,Overdue,Pending
3144,3144,2024-05-24,13101,30098,Full,Delayed
3145,3145,2024-04-20,18455,58388,Partial,Delayed
3146,3146,2024-06-14,7017,66040,Partial,Pending
3147,3147,2024-03-07,18402,35581,Overdue,Delayed
3148,3148,2024-04-05,3935,14923,Full,Pending
3149,3149,2024-04-07,4205,18918,Partial,Pending
3150,3150,2024-07-05,5864,24703,Overdue,Pending
3151,3151,2024-02-11,1587,50529,Partial,On time
3152,3152,2024-02-23,10373,84137,Overdue,Delayed
3153,3153,2024-04-07,8991,53814,Partial,On time
3154,3154,2024-06-28,4784,2351,Overdue,Delayed
3155,3155,2024-06-17,12533,64382,Full,Delayed
3156,3156,2024-01-02,13279,33274,Overdue,On time
3157,3157,2024-02-12,5786,33700,Partial,On time
3158,3158,2024-01-18,2184,14000,Full,Delayed
3159,3159,2024-08-03,10876,77435,Partial,On time
3160,3160,2024-01-24,7212,97394,Partial,On time
3161,3161,2024-10-25,14827,32507,Overdue,On time
3162,3162,2024-02-16,6475,33744,Overdue,On time
3163,3163,2024-07-18,10369,9311,Partial,Delayed
3164,3164,2024-02-17,3595,57751,Partial,Pending
3165,3165,2024-01-16,14373,86081,Overdue,On time
3166,3166,2024-03-21,18864,17097,Partial,On time
3167,3167,2024-01-11,2792,79172,Overdue,Delayed
3168,3168,2024-10-13,8308,58769,Full,On time
3169,3169,2024-06-09,19247,62852,Partial,Delayed
3170,3170,2024-08-03,14718,15036,Overdue,Delayed
3171,3171,2024-03-30,13785,47769,Full,Pending
3172,3172,2024-02-08,16652,85338,Partial,Pending
3173,3173,2024-06-23,11348,96591,Full,On time
3174,3174,2024-06-03,15246,81877,Full,On time
3175,3175,2024-04-17,16399,78746,Partial,Pending
3176,3176,2024-10-23,5538,33568,Full,Delayed
3177,3177,2024-02-04,9293,90485,Overdue,Pending
3178,3178,2024-07-08,4686,12739,Overdue,Delayed
3179,3179,2024-03-03,13545,88238,Overdue,Pending
3180,3180,2024-06-13,15096,61083,Partial,On time
3181,3181,2024-07-19,14776,94478,Partial,Pending
3182,3182,2024-01-17,2212,60811,Overdue,On time
3183,3183,2024-07-30,15195,3281,Overdue,Delayed
3184,3184,2024-01-06,11426,74269,Overdue,On time
3185,3185,2024-07-19,8947,58067,Full,On time
3186,3186,2024-02-07,1972,30990,Overdue,Delayed
3187,3187,2024-10-09,9315,89135,Full,Delayed
3188,3188,2024-09-17,12544,89714,Partial,Pending
3189,3189,2024-05-22,18599,65645,Partial,On time
3190,3190,2024-06-22,9604,94793,Overdue,Pending
3191,3191,2024-02-11,19385,37203,Partial,On time
3192,3192,2024-02-27,18534,10197,Full,On time
3193,3193,2024-08-18,6646,22285,Overdue,Pending
3194,3194,2024-01-12,7190,37740,Full,Delayed
3195,3195,2024-10-06,6680,75298,Full,Pending
3196,3196,2024-02-12,11448,21958,Overdue,Delayed
3197,3197,2024-05-13,18545,28712,Full,On time
3198,3198,2024-09-30,17556,975,Partial,On time
3199,3199,2024-01-24,10679,78589,Partial,On time
3200,3200,2024-06-28,14552,76267,Full,Pending
3201,3201,2024-02-02,5868,67081,Overdue,On time
3202,3202,2024-03-16,16689,52038,Overdue,On time
3203,3203,2024-07-16,4057,89207,Full,Pending
3204,3204,2024-01-17,2238,54036,Partial,Pending
3205,3205,2024-06-07,15143,1688,Partial,Pending
3206,3206,2024-06-24,2884,14502,Full,Pending
3207,3207,2024-02-09,17710,21702,Full,On time
3208,3208,2024-04-05,18635,33665,Full,Pending
3209,3209,2024-01-21,6977,10759,Full,On time
3210,3210,2024-06-28,11472,55029,Overdue,Delayed
3211,3211,2024-10-03,1127,6369,Overdue,Pending
3212,3212,2024-03-30,3699,99915,Overdue,Pending
3213,3213,2024-05-08,19028,49871,Overdue,Pending
3214,3214,2024-01-31,4213,46015,Partial,On time
3215,3215,2024-01-19,12716,35498,Full,Delayed
3216,3216,2024-04-21,6286,68802,Overdue,On time
3217,3217,2024-05-20,15040,33838,Partial,Delayed
3218,3218,2024-07-25,9845,66131,Overdue,On time
3219,3219,2024-04-17,5150,98573,Full,Delayed
3220,3220,2024-07-10,19640,40910,Full,Delayed
3221,3221,2024-04-26,17012,68111,Full,On time
3222,3222,2024-03-18,16797,23847,Full,Delayed
3223,3223,2024-06-04,15429,28014,Full,On time
3224,3224,2024-03-08,13397,29553,Overdue,On time
3225,3225,2024-02-14,17207,428,Overdue,Pending
3226,3226,2024-09-30,18064,33020,Partial,On time
3227,3227,2024-03-17,1243,55325,Full,On time
3228,3228,2024-01-10,8498,16388,Overdue,Pending
3229,3229,2024-01-07,5193,76739,Partial,Pending
3230,3230,2024-08-07,8794,46730,Full,Delayed
3231,3231,2024-06-17,16456,60127,Full,Delayed
3232,3232,2024-03-11,2104,33028,Overdue,Delayed
3233,3233,2024-05-15,5022,16870,Overdue,On time
3234,3234,2024-07-25,6539,8863,Partial,On time
3235,3235,2024-07-24,8770,29856,Full,Pending
3236,3236,2024-09-19,6737,9142,Full,On time
3237,3237,2024-05-17,15004,77206,Full,On time
3238,3238,2024-06-22,9716,94088,Partial,Pending
3239,3239,2024-06-14,1749,16597,Partial,On time
3240,3240,2024-09-30,14780,49989,Overdue,Delayed
3241,3241,2024-06-15,13738,57874,Overdue,Delayed
3242,3242,2024-08-19,5373,58828,Overdue,On time
3243,3243,2024-04-08,1654,78655,Overdue,Delayed
3244,3244,2024-07-11,5920,97114,Overdue,Delayed
3245,3245,2024-01-12,14010,34752,Overdue,On time
3246,3246,2024-03-20,8872,28490,Overdue,Delayed
3247,3247,2024-02-16,4184,63184,Full,Delayed
3248,3248,2024-08-05,7585,21407,Full,On time
3249,3249,2024-01-03,5712,8619,Overdue,On time
3250,3250,2024-05-09,13265,77661,Full,Pending
3251,3251,2024-03-18,10210,70339,Partial,Pending
3252,3252,2024-09-17,4045,87966,Overdue,Pending
3253,3253,2024-03-18,16109,11620,Partial,Pending
3254,3254,2024-08-23,6308,54872,Full,Pending
3255,3255,2024-06-05,3208,98050,Full,On time
3256,3256,2024-03-01,10576,72714,Full,Delayed
3257,3257,2024-06-19,15350,20035,Overdue,Pending
3258,3258,2024-04-08,16672,65396,Full,On time
3259,3259,2024-06-18,19312,14857,Overdue,Delayed
3260,3260,2024-06-01,1120,31711,Partial,On time
3261,3261,2024-06-18,17514,83541,Overdue,Pending
3262,3262,2024-02-27,3637,63734,Overdue,On time
3263,3263,2024-01-31,18369,71317,Full,Delayed
3264,3264,2024-05-17,13545,47908,Partial,Pending
3265,3265,2024-08-15,15671,4752,Full,On time
3266,3266,2024-01-25,12623,92005,Overdue,On time
3267,3267,2024-07-22,7230,95904,Overdue,Pending
3268,3268,2024-04-03,3436,32183,Overdue,Pending
3269,3269,2024-02-23,8844,65696,Overdue,Delayed
3270,3270,2024-09-28,16896,28721,Overdue,Delayed
3271,3271,2024-07-03,4071,4539,Overdue,On time
3272,3272,2024-01-08,19354,76297,Overdue,On time
3273,3273,2024-01-13,9097,18490,Full,Delayed
3274,3274,2024-01-23,18742,34577,Full,Delayed
3275,3275,2024-04-13,17834,18513,Partial,Pending
3276,3276,2024-06-05,17779,71006,Full,Delayed
3277,3277,2024-06-10,10435,68058,Partial,Delayed
3278,3278,2024-06-14,771,29484,Full,Delayed
3279,3279,2024-02-08,13586,27309,Partial,Delayed
3280,3280,2024-04-30,9607,19195,Partial,Pending
3281,3281,2024-05-08,4290,46592,Partial,Pending
3282,3282,2024-08-31,2136,92239,Overdue,On time
3283,3283,2024-08-16,10005,54534,Partial,On time
3284,3284,2024-01-10,11412,44585,Partial,On time
3285,3285,2024-10-20,19905,89709,Partial,On time
3286,3286,2024-01-27,511,2721,Overdue,Delayed
3287,3287,2024-02-15,1051,49381,Partial,On time
3288,3288,2024-01-20,16274,58936,Partial,On time
3289,3289,2024-06-22,2833,62903,Partial,On time
3290,3290,2024-08-16,15227,4698,Full,Pending
3291,3291,2024-07-07,10819,9334,Full,Delayed
3292,3292,2024-09-15,17721,98858,Full,Pending
3293,3293,2024-06-30,18413,16539,Overdue,Pending
3294,3294,2024-02-18,13987,70960,Overdue,Delayed
3295,3295,2024-04-07,11546,80695,Partial,On time
3296,3296,2024-01-15,10214,48750,Overdue,Pending
3297,3297,2024-01-08,6706,54841,Overdue,Delayed
3298,3298,2024-10-17,15486,86288,Partial,On time
3299,3299,2024-09-11,1730,58147,Full,Pending
3300,3300,2024-04-12,11535,46234,Full,Pending
3301,3301,2024-08-15,7513,16242,Partial,Delayed
3302,3302,2024-04-01,18869,95711,Partial,On time
3303,3303,2024-07-30,4064,18251,Overdue,On time
3304,3304,2024-10-25,5458,75655,Overdue,On time
3305,3305,2024-08-02,3946,79485,Overdue,On time
3306,3306,2024-01-27,13894,14028,Full,Pending
3307,3307,2024-10-04,11243,99574,Overdue,On time
3308,3308,2024-08-06,15237,73357,Overdue,On time
3309,3309,2024-10-21,3275,4296,Overdue,Pending
3310,3310,2024-09-28,17540,33992,Full,On time
3311,3311,2024-10-01,10387,57166,Partial,On time
3312,3312,2024-09-02,11575,67850,Full,On time
3313,3313,2024-09-27,3988,2452,Partial,Delayed
3314,3314,2024-04-14,8526,41559,Partial,Delayed
3315,3315,2024-08-10,7154,92250,Full,On time
3316,3316,2024-01-02,4379,31064,Overdue,Pending
3317,3317,2024-05-02,15645,73902,Full,On time
3318,3318,2024-04-06,2787,6294,Overdue,Pending
3319,3319,2024-09-16,12588,92141,Partial,On time
3320,3320,2024-10-01,8377,78421,Full,Pending
3321,3321,2024-01-26,18514,90941,Partial,Pending
3322,3322,2024-05-02,11032,49638,Overdue,Pending
3323,3323,2024-03-07,15719,43183,Partial,Pending
3324,3324,2024-01-17,13484,27394,Overdue,Pending
3325,3325,2024-04-09,1194,55851,Partial,Pending
3326,3326,2024-08-25,8493,75875,Partial,On time
3327,3327,2024-08-24,7450,11750,Overdue,On time
3328,3328,2024-07-13,8496,55617,Overdue,On time
3329,3329,2024-01-15,1581,98316,Full,Delayed
3330,3330,2024-08-16,14589,84762,Full,On time
3331,3331,2024-04-25,7277,46492,Full,Pending
3332,3332,2024-09-08,15297,23524,Partial,Delayed
3333,3333,2024-08-20,1086,2827,Partial,Pending
3334,3334,2024-07-11,18501,67844,Overdue,Pending
3335,3335,2024-06-02,4409,1447,Partial,On time
3336,3336,2024-08-23,8548,92523,Full,On time
3337,3337,2024-07-24,7700,13009,Partial,On time
3338,3338,2024-07-10,19798,97964,Overdue,Pending
3339,3339,2024-09-05,8553,16702,Full,Delayed
3340,3340,2024-03-27,11888,47369,Full,Pending
3341,3341,2024-09-08,5066,18032,Partial,Delayed
3342,3342,2024-01-26,13106,1057,Partial,Delayed
3343,3343,2024-03-18,9346,18342,Full,Delayed
3344,3344,2024-06-28,19751,31431,Full,On time
3345,3345,2024-08-17,640,44506,Full,Pending
3346,3346,2024-06-19,5589,72494,Full,Pending
3347,3347,2024-09-23,7949,71895,Full,Delayed
3348,3348,2024-02-16,18230,90075,Overdue,On time
3349,3349,2024-06-10,13101,80539,Full,Pending
3350,3350,2024-05-28,12704,82205,Overdue,On time
3351,3351,2024-08-22,19298,42624,Partial,Pending
3352,3352,2024-08-04,17216,9998,Overdue,Pending
3353,3353,2024-10-18,3931,21796,Partial,Delayed
3354,3354,2024-04-23,2152,67729,Full,On time
3355,3355,2024-02-09,3051,58591,Full,Pending
3356,3356,2024-06-08,19266,48740,Full,Pending
3357,3357,2024-05-28,11377,66940,Overdue,Delayed
3358,3358,2024-02-08,11842,72268,Partial,Pending
3359,3359,2024-02-27,15854,7217,Partial,Pending
3360,3360,2024-03-24,1273,53592,Full,On time
3361,3361,2024-07-07,15859,37929,Partial,On time
3362,3362,2024-04-21,4942,54946,Partial,Pending
3363,3363,2024-01-20,8867,39234,Overdue,On time
3364,3364,2024-07-07,2472,9441,Partial,On time
3365,3365,2024-07-05,3868,74992,Partial,Pending
3366,3366,2024-08-09,7274,85198,Overdue,Delayed
3367,3367,2024-04-13,18424,73000,Partial,Pending
3368,3368,2024-04-06,846,18710,Partial,Delayed
3369,3369,2024-03-31,9416,91197,Full,On time
3370,3370,2024-03-08,6646,95803,Partial,On time
3371,3371,2024-10-23,6748,37594,Full,Delayed
3372,3372,2024-05-05,16070,32342,Full,Pending
3373,3373,2024-06-18,7862,93086,Partial,Pending
3374,3374,2024-03-12,4764,50562,Overdue,Delayed
3375,3375,2024-03-22,4197,93644,Overdue,Pending
3376,3376,2024-10-13,13052,1332,Full,On time
3377,3377,2024-09-24,18472,7555,Full,Delayed
3378,3378,2024-07-19,18014,47040,Partial,Delayed
3379,3379,2024-09-17,4789,92327,Full,On time
3380,3380,2024-08-17,17511,55409,Full,Delayed
3381,3381,2024-08-19,2990,89982,Partial,Delayed
3382,3382,2024-04-22,4281,99339,Overdue,Delayed
3383,3383,2024-08-14,14160,17884,Full,Pending
3384,3384,2024-08-08,17671,41557,Partial,Delayed
3385,3385,2024-02-14,19189,56799,Partial,Delayed
3386,3386,2024-08-25,8322,27696,Full,Pending
3387,3387,2024-06-22,18034,55185,Full,Delayed
3388,3388,2024-01-06,5673,54924,Partial,Pending
3389,3389,2024-01-27,980,23188,Partial,Pending
3390,3390,2024-10-03,17193,45620,Full,Delayed
3391,3391,2024-04-12,18763,44906,Partial,On time
3392,3392,2024-03-05,19193,63717,Overdue,On time
3393,3393,2024-06-16,16207,20301,Full,Delayed
3394,3394,2024-09-13,13740,9268,Full,Delayed
3395,3395,2024-02-24,17124,7006,Overdue,Pending
3396,3396,2024-01-11,15788,6728,Partial,On time
3397,3397,2024-03-24,1421,73875,Full,On time
3398,3398,2024-06-30,8742,22499,Overdue,Delayed
3399,3399,2024-01-20,15215,42589,Overdue,Delayed
3400,3400,2024-07-19,16375,90315,Partial,Pending
3401,3401,2024-06-27,1028,11428,Full,On time
3402,3402,2024-07-28,11477,40258,Overdue,Pending
3403,3403,2024-03-07,11750,29893,Partial,Delayed
3404,3404,2024-02-11,5497,98347,Overdue,Pending
3405,3405,2024-02-04,6889,5303,Full,On time
3406,3406,2024-06-08,7638,5295,Overdue,Pending
3407,3407,2024-01-22,862,74218,Partial,On time
3408,3408,2024-03-02,4693,93887,Overdue,Delayed
3409,3409,2024-09-13,18989,76582,Partial,Pending
3410,3410,2024-09-15,10611,15157,Full,On time
3411,3411,2024-09-13,18941,57464,Full,Pending
3412,3412,2024-01-11,10463,59524,Overdue,Pending
3413,3413,2024-09-01,19074,40030,Overdue,Pending
3414,3414,2024-09-13,19490,12445,Overdue,Delayed
3415,3415,2024-08-31,5985,41998,Full,Pending
3416,3416,2024-04-10,1547,81646,Partial,Delayed
3417,3417,2024-02-06,5628,22366,Full,Pending
3418,3418,2024-07-30,2174,98237,Full,Delayed
3419,3419,2024-02-02,7719,80462,Partial,On time
3420,3420,2024-04-01,872,27755,Partial,Delayed
3421,3421,2024-05-23,12255,5169,Full,Delayed
3422,3422,2024-09-22,15379,86897,Partial,Delayed
3423,3423,2024-09-29,18528,5105,Partial,Pending
3424,3424,2024-10-18,7758,42720,Overdue,Pending
3425,3425,2024-08-26,12912,23434,Partial,Pending
3426,3426,2024-08-09,19478,28795,Partial,Delayed
3427,3427,2024-07-18,6087,72928,Full,Pending
3428,3428,2024-08-19,1466,60827,Full,Delayed
3429,3429,2024-07-14,12995,4919,Full,Pending
3430,3430,2024-08-15,11659,46368,Full,On time
3431,3431,2024-06-23,14588,44229,Overdue,Pending
3432,3432,2024-02-26,13196,29040,Full,On time
3433,3433,2024-02-13,9586,18190,Full,Delayed
3434,3434,2024-02-02,6712,1342,Overdue,Pending
3435,3435,2024-06-21,11199,27236,Partial,Delayed
3436,3436,2024-01-09,8210,87674,Full,Pending
3437,3437,2024-10-10,17775,68904,Overdue,On time
3438,3438,2024-07-27,3119,6866,Partial,Delayed
3439,3439,2024-07-14,13046,25477,Overdue,Delayed
3440,3440,2024-08-31,14875,76281,Overdue,On time
3441,3441,2024-08-16,13900,54339,Overdue,On time
3442,3442,2024-04-22,1169,41835,Overdue,Delayed
3443,3443,2024-09-13,16400,11949,Overdue,Pending
3444,3444,2024-07-16,13988,2034,Overdue,On time
3445,3445,2024-01-12,16169,40736,Overdue,On time
3446,3446,2024-01-28,17839,59798,Partial,Delayed
3447,3447,2024-07-31,13163,89448,Partial,Pending
3448,3448,2024-06-03,2507,84660,Overdue,On time
3449,3449,2024-04-10,16688,52771,Partial,On time
3450,3450,2024-04-28,2191,60272,Full,On time
3451,3451,2024-07-26,10381,75479,Partial,Pending
3452,3452,2024-02-23,18212,59581,Overdue,Delayed
3453,3453,2024-03-03,18577,42829,Overdue,On time
3454,3454,2024-10-21,1837,77855,Overdue,Pending
3455,3455,2024-02-16,15738,4951,Partial,On time
3456,3456,2024-06-24,19994,1417,Partial,On time
3457,3457,2024-05-18,13183,47788,Full,Pending
3458,3458,2024-07-21,15383,69169,Overdue,On time
3459,3459,2024-07-18,9354,80327,Partial,Delayed
3460,3460,2024-10-13,3971,75787,Partial,Pending
3461,3461,2024-03-31,955,74517,Full,Pending
3462,3462,2024-08-09,2017,22641,Overdue,Pending
3463,3463,2024-06-20,12028,15797,Partial,Delayed
3464,3464,2024-07-15,9039,49545,Overdue,Delayed
3465,3465,2024-05-25,12046,48655,Full,Pending
3466,3466,2024-06-18,13184,81860,Full,On time
3467,3467,2024-01-05,8251,70212,Overdue,Pending
3468,3468,2024-07-28,9506,86355,Overdue,Delayed
3469,3469,2024-03-08,16945,35136,Overdue,On time
3470,3470,2024-01-24,1683,46378,Partial,Pending
3471,3471,2024-01-10,10145,87215,Partial,Pending
3472,3472,2024-04-10,7279,39912,Overdue,Delayed
3473,3473,2024-07-28,16760,95877,Partial,Pending
3474,3474,2024-01-19,12816,19685,Partial,On time
3475,3475,2024-06-11,17623,8733,Full,Delayed
3476,3476,2024-07-03,10696,21618,Full,On time
3477,3477,2024-05-04,1457,56195,Full,On time
3478,3478,2024-07-02,14079,60152,Overdue,Delayed
