LoanID,ProductID,LoanAmount,LoanDate,InterestRate,LoanTerm,EmployeeID,BranchID,CustomerID,RepaymentSchedule
2711,2,4824353,2024-05-30,10.69,187,109,9,7131,Monthly
2712,5,1006737,2020-02-04,6.95,222,102,1,2702,Yearly
2713,5,3627011,2021-06-17,9.55,164,165,2,9618,Quarterly
2714,8,208772,2022-10-12,9.28,232,194,1,9610,Quarterly
2715,4,1578394,2023-06-30,9.72,182,100,1,7412,Yearly
2716,6,4724838,2023-04-30,7.66,158,125,9,6781,Monthly
2717,1,4070281,2021-05-02,7.58,127,137,8,1566,Yearly
2718,6,4899866,2020-12-10,7.79,153,152,8,4720,Quarterly
2719,5,3660420,2021-02-05,9.76,48,105,3,2355,Yearly
2720,3,3305743,2024-07-24,8.94,114,112,4,9155,Yearly
2721,7,1053952,2023-07-23,10.31,234,171,2,9321,Quarterly
2722,1,2685379,2024-01-25,6.67,195,173,4,8285,Monthly
2723,3,4902998,2020-08-01,7.99,12,156,7,8142,Quarterly
2724,5,1258475,2023-04-23,8.02,81,100,6,6022,Yearly
2725,4,4037967,2021-10-03,10.01,132,170,10,9377,Yearly
2726,8,1949309,2021-02-07,11.38,37,182,2,4637,Monthly
2727,3,2003483,2021-10-01,7.07,152,108,5,4882,Monthly
2728,4,4184833,2022-08-20,11.49,54,150,2,9867,Monthly
2729,4,2145341,2023-09-04,11.84,124,108,6,8356,Monthly
2730,6,539657,2024-01-15,9.45,224,103,1,4543,Yearly
2731,2,1575094,2021-05-08,7.95,224,117,1,3685,Yearly
2732,2,4526321,2022-08-22,8.57,143,157,10,9098,Quarterly
2733,2,2817505,2021-09-22,8.5,170,167,4,1535,Monthly
2734,6,1109937,2024-04-10,11.92,180,102,2,6344,Monthly
2735,3,4807610,2023-11-26,7.55,216,130,3,1808,Monthly
2736,4,4277399,2022-05-05,10.54,204,150,8,6323,Monthly
2737,7,4259672,2021-09-18,7.13,42,166,3,4535,Monthly
2738,7,423394,2020-01-24,8.72,35,126,2,4038,Monthly
2739,8,3364347,2021-03-19,8.13,221,168,1,7363,Yearly
2740,5,2061317,2023-10-16,7.31,218,179,8,5935,Yearly
2741,6,4856853,2020-07-17,9.26,94,129,8,4689,Quarterly
2742,7,3062814,2023-05-25,9.03,31,189,4,6661,Monthly
2743,2,181608,2022-02-05,7.49,238,105,9,5150,Quarterly
2744,7,1811579,2024-06-21,7.06,166,160,8,6584,Yearly
2745,5,2037988,2022-10-18,7.55,234,121,9,1705,Monthly
2746,5,2947148,2024-03-05,9.95,72,131,9,3434,Quarterly
2747,3,880304,2023-11-30,11.84,29,182,1,6683,Quarterly
2748,7,883343,2023-12-08,11.24,99,194,10,1747,Quarterly
2749,1,2624939,2020-05-01,10.94,89,122,9,3720,Monthly
2750,5,4084654,2020-10-10,9.02,115,160,10,1937,Quarterly
2751,5,3814304,2022-06-13,7.46,24,107,8,3233,Quarterly
2752,7,586979,2023-11-18,11.45,179,159,10,4883,Yearly
2753,2,1980278,2022-12-13,11.33,229,122,3,9486,Monthly
2754,6,2998164,2022-07-13,9.81,135,157,1,7556,Quarterly
2755,2,351217,2023-04-30,11.7,120,173,6,8898,Quarterly
2756,5,4668433,2021-06-28,6.6,53,155,1,7701,Yearly
2757,8,4051118,2023-07-13,10.61,124,198,3,7022,Monthly
2758,6,1707527,2022-02-13,8.76,28,171,10,1606,Monthly
2759,5,1113325,2021-07-11,9.55,165,174,9,1111,Quarterly
2760,5,1063364,2023-09-04,9.92,126,147,1,6820,Monthly
2761,4,2184505,2023-11-23,9.02,58,172,5,4535,Quarterly
2762,3,1007245,2023-04-10,7.04,105,181,5,6399,Quarterly
2763,8,1452729,2021-07-23,11.72,219,115,9,8758,Quarterly
2764,1,1532781,2020-10-23,8.32,190,129,6,8135,Quarterly
2765,7,3947229,2023-05-07,8.28,158,166,8,6037,Quarterly
2766,4,3666845,2020-05-15,7.02,79,134,1,4783,Monthly
2767,1,4325609,2022-01-14,8.76,62,135,1,1388,Monthly
2768,2,400880,2021-05-05,8.06,23,157,7,1351,Yearly
2769,6,2627363,2022-04-30,8.96,175,198,8,7771,Monthly
2770,2,3373665,2024-07-28,8.08,27,181,6,7452,Monthly
2771,6,4677433,2022-06-25,8.19,107,131,1,6999,Monthly
2772,3,3244476,2020-07-26,10.81,128,112,5,6477,Monthly
2773,6,2958741,2021-11-05,9.75,45,120,5,1199,Yearly
2774,4,4801433,2024-03-13,11.51,32,110,2,7148,Monthly
2775,2,1182421,2023-07-01,6.58,14,101,1,9448,Monthly
2776,1,2545984,2024-09-13,7.6,28,141,8,3026,Monthly
2777,1,241130,2021-01-11,8.42,21,133,10,6313,Yearly
2778,5,319850,2023-02-19,11.46,132,138,3,1520,Quarterly
2779,1,3011129,2020-08-25,10.52,215,183,1,8255,Monthly
2780,1,2771008,2020-11-22,6.94,57,103,2,1629,Yearly
2781,1,1231923,2024-04-16,8.55,159,157,10,2706,Quarterly
2782,2,996401,2022-10-09,10.41,195,142,5,2592,Quarterly
2783,4,2590450,2023-06-28,11.34,128,106,5,5651,Yearly
2784,4,2952542,2023-11-02,11.48,179,118,7,2441,Yearly
2785,6,4066045,2021-05-27,10.28,67,179,5,8231,Yearly
2786,6,3035590,2022-02-24,8.52,34,134,2,1431,Quarterly
2787,3,2089101,2021-10-06,10.05,163,101,4,8010,Quarterly
2788,6,1229287,2024-04-21,10.76,234,129,10,2523,Quarterly
2789,4,1729100,2020-05-18,8.3,47,107,3,8122,Yearly
2790,8,4248895,2023-12-06,7.98,240,168,2,5014,Quarterly
2791,1,2876189,2020-03-24,8.63,212,151,4,4560,Monthly
2792,8,2384506,2020-08-15,10.09,240,187,4,6609,Quarterly
2793,6,4119207,2023-12-06,11.06,31,117,1,4882,Quarterly
2794,2,3934577,2023-03-30,10.85,58,148,5,5197,Yearly
2795,3,2941229,2022-12-03,11.32,233,110,9,1937,Monthly
2796,2,4626533,2023-05-25,6.5,200,198,8,5602,Monthly
2797,3,2000834,2021-08-26,9.69,155,102,6,2012,Yearly
2798,8,810976,2023-05-17,11.61,75,101,7,8484,Yearly
2799,2,1309414,2020-04-27,8.24,171,126,5,3422,Monthly
2800,3,4557132,2020-02-03,8.44,109,187,5,7484,Yearly
2801,6,1051665,2022-02-17,9.53,108,166,8,4535,Quarterly
2802,5,493324,2020-12-22,10.26,192,198,6,4389,Monthly
2803,4,1754461,2021-02-28,11.96,105,188,2,2888,Monthly
2804,6,2080077,2022-10-13,9.12,53,190,8,2817,Monthly
2805,3,3977173,2023-12-13,8.06,13,121,7,9910,Quarterly
2806,2,200340,2024-02-15,9.95,38,170,6,5748,Yearly
2807,6,3552332,2023-12-04,10.84,138,187,6,2751,Monthly
2808,1,4320125,2020-07-31,8.4,93,155,8,3165,Yearly
2809,6,3797846,2020-09-13,7.68,79,164,8,4300,Monthly
2810,8,882374,2024-08-30,10.24,135,179,8,6567,Monthly
2811,8,146899,2022-01-22,11.81,135,139,7,1033,Quarterly
2812,7,1195261,2023-09-21,11.09,21,100,9,8658,Monthly
2813,8,2077897,2021-03-11,9.43,82,172,9,8781,Monthly
2814,8,3287160,2024-01-02,8.29,41,190,4,4998,Yearly
2815,3,3277514,2022-05-17,6.89,27,102,9,6102,Quarterly
2816,8,1384718,2021-05-16,11.53,183,103,9,4210,Yearly
2817,2,3010526,2021-06-14,6.66,195,104,4,6102,Quarterly
2818,8,691118,2020-02-26,8.68,225,142,2,5158,Yearly
2819,5,1755819,2020-11-08,6.5,186,133,5,5110,Quarterly
2820,3,2289283,2021-07-04,8.76,116,121,2,1912,Quarterly
2821,4,3464896,2022-07-02,9.38,112,176,7,3741,Monthly
2822,5,4699535,2021-01-20,11.24,20,183,4,3650,Quarterly
2823,2,2170001,2024-07-19,7.92,152,101,4,9472,Yearly
2824,4,165730,2023-04-29,10.7,79,185,3,5933,Monthly
2825,8,1842581,2021-06-07,8.68,177,137,8,2204,Monthly
2826,1,2559902,2020-08-29,9.95,29,119,4,3109,Quarterly
2827,2,1943111,2020-02-04,6.94,220,199,4,9713,Yearly
2828,4,2740436,2022-04-28,11.87,210,120,9,9867,Quarterly
2829,5,1000308,2021-04-21,11.67,74,111,4,2101,Quarterly
2830,4,3164934,2023-10-01,10.73,45,131,6,8990,Yearly
2831,7,1626789,2023-01-17,9.08,26,100,1,3042,Yearly
2832,8,3378000,2021-07-06,7.88,188,158,6,2186,Quarterly
2833,8,4104160,2021-11-04,6.78,74,135,3,1011,Monthly
2834,6,2517936,2020-04-17,9.84,167,111,7,2353,Monthly
2835,6,3814781,2024-07-11,9.03,140,187,9,8563,Monthly
2836,3,1776201,2021-11-02,9.97,182,174,1,5204,Yearly
2837,7,521844,2023-10-05,8.91,238,142,8,3911,Monthly
2838,2,894651,2020-05-28,11.35,27,175,4,4026,Monthly
2839,4,4627091,2024-06-12,11.75,229,128,3,9369,Monthly
2840,4,2946525,2020-11-15,10.39,78,117,8,5399,Monthly
2841,8,4679275,2023-04-28,9.34,165,190,10,8330,Monthly
2842,4,275529,2022-08-15,10.91,24,161,8,7190,Yearly
2843,8,2070882,2023-10-11,7.77,45,198,5,5518,Yearly
2844,6,2392750,2020-06-11,9.75,113,144,10,7244,Monthly
2845,2,3364839,2020-01-15,7.8,81,112,10,6966,Quarterly
2846,5,3932724,2020-05-31,10.18,177,189,7,3274,Yearly
2847,1,2623679,2023-03-18,7.28,172,127,6,6337,Monthly
2848,3,748733,2021-09-18,10.78,16,119,7,8135,Quarterly
2849,5,1047355,2022-02-14,8.87,73,182,5,3178,Yearly
2850,6,4630630,2023-03-09,11.81,171,168,9,3273,Yearly
2851,6,3249635,2022-01-11,7.92,52,139,2,8099,Yearly
2852,4,3160736,2021-09-13,10.71,23,134,10,8703,Yearly
2853,1,2348163,2020-10-10,10.01,29,181,8,5458,Monthly
2854,5,3284239,2020-02-19,7.53,37,172,8,5935,Monthly
2855,4,871329,2023-08-03,8.12,108,152,6,2445,Quarterly
2856,7,2483244,2020-03-27,8.24,165,159,9,7672,Monthly
2857,7,3126541,2020-02-15,8.47,39,153,4,1265,Yearly
2858,3,2877001,2022-11-13,7.41,169,153,3,1063,Quarterly
2859,7,4855255,2021-08-19,10.56,202,138,1,6388,Yearly
2860,1,3298086,2020-07-15,9.22,38,100,5,2570,Quarterly
2861,5,3866054,2021-11-16,8.24,41,140,3,2445,Yearly
2862,2,4685145,2020-10-27,6.73,162,121,9,6346,Yearly
2863,5,3684287,2021-06-05,10.07,117,170,10,9331,Quarterly
2864,5,3443603,2021-06-02,7.06,18,109,1,1201,Quarterly
2865,7,2431696,2020-05-16,10.31,141,154,5,8099,Quarterly
2866,1,1658844,2023-07-15,7.3,178,182,8,9962,Yearly
2867,5,941057,2024-05-11,6.91,162,140,7,4088,Monthly
2868,1,2942343,2020-11-30,7.65,236,162,4,5714,Yearly
2869,1,2447218,2022-10-13,11.15,54,134,4,5622,Quarterly
2870,1,4788570,2022-09-29,7.52,55,132,10,7225,Yearly
2871,6,2723040,2024-10-12,9.6,82,154,4,8283,Quarterly
2872,5,688385,2021-08-11,10,178,148,3,4720,Monthly
2873,6,3237617,2021-10-05,7.56,13,153,2,1780,Quarterly
2874,1,2658610,2024-08-10,8,144,187,5,3924,Quarterly
2875,8,1733374,2023-05-12,7.09,39,164,3,6868,Quarterly
2876,5,4932240,2023-08-22,9.09,142,153,5,8373,Quarterly
2877,2,1946686,2021-01-10,11.67,38,149,7,4063,Yearly
2878,5,1350355,2021-12-23,6.55,125,129,8,9448,Quarterly
2879,6,3158198,2021-10-26,7.66,78,149,2,1651,Quarterly
2880,5,3657340,2020-11-24,11.53,218,161,7,5337,Monthly
2881,5,1902210,2023-01-12,7.07,183,107,8,2639,Quarterly
2882,3,4563740,2022-10-01,11.96,208,174,6,8436,Monthly
2883,1,3423007,2021-06-23,10.18,54,158,6,6052,Monthly
2884,8,318442,2020-02-16,10.95,222,172,4,9193,Monthly
2885,4,3230629,2023-06-03,11.15,98,152,3,1780,Quarterly
2886,3,4766382,2022-09-09,11.66,111,177,3,7886,Monthly
2887,3,1183987,2020-02-07,8.09,214,141,4,6323,Yearly
2888,7,1837750,2023-04-24,7.13,69,185,2,4842,Monthly
2889,3,4414947,2021-10-23,11.82,123,134,7,6919,Monthly
2890,6,2057534,2023-11-26,9.96,65,112,10,5958,Monthly
2891,5,2724484,2021-11-14,10.65,27,145,10,6404,Quarterly
2892,3,2562098,2020-07-24,7.19,191,111,10,7732,Yearly
2893,8,2954016,2022-05-15,9.2,225,141,2,7881,Yearly
2894,8,3696024,2023-02-20,7.97,91,158,7,2693,Monthly
2895,7,1682341,2020-05-16,11.57,192,157,1,2523,Monthly
2896,4,3689990,2020-07-28,7.28,73,108,7,9774,Monthly
2897,3,1012924,2021-11-10,8.3,170,157,10,5958,Yearly
2898,3,1961173,2023-07-01,11.23,85,142,2,4905,Quarterly
2899,1,2226591,2022-07-25,10.49,168,192,6,6322,Quarterly
2900,8,2807260,2024-04-01,11.52,59,169,9,5853,Quarterly
2901,3,1193411,2020-11-12,6.69,43,134,6,5518,Yearly
2902,5,4502475,2024-07-23,7.46,33,191,6,4088,Yearly
2903,4,1219285,2021-06-16,10.06,216,181,10,4786,Monthly
2904,3,1128309,2022-02-21,9.77,64,135,5,6052,Yearly
2905,8,1712794,2020-10-21,11.51,102,159,1,3422,Yearly
2906,2,3232327,2022-10-04,6.91,224,188,4,2589,Monthly
2907,4,2242345,2023-04-22,7.3,137,114,6,7960,Quarterly
2908,5,1944599,2021-02-17,8.61,175,162,4,6643,Monthly
2909,3,1898304,2022-10-28,8.18,164,103,3,3185,Yearly
2910,5,847935,2021-06-28,7.48,195,103,9,1971,Yearly
2911,3,2187543,2022-09-14,6.56,54,196,9,3825,Quarterly
2912,3,3625734,2024-02-06,9.41,50,131,7,8480,Quarterly
2913,1,3008742,2020-07-28,11.4,199,134,1,7771,Yearly
2914,4,2987831,2022-11-07,9.96,104,172,2,6781,Monthly
2915,4,52476,2020-02-24,10.46,216,111,10,5264,Yearly
2916,2,1422145,2023-10-26,11.85,51,105,9,3364,Quarterly
2917,3,3848921,2023-04-02,6.55,193,168,7,6879,Quarterly
2918,3,2550146,2024-05-06,10.39,220,119,2,6702,Monthly
2919,8,3108678,2021-12-23,10.68,164,191,1,2182,Quarterly
2920,7,225626,2024-04-13,9.88,44,193,2,9352,Quarterly
2921,4,2736082,2020-02-11,6.98,204,170,3,3159,Monthly
2922,3,2738851,2021-12-23,9.82,105,132,6,1500,Yearly
2923,6,501234,2020-03-06,9.21,189,193,7,5130,Monthly
2924,2,2447633,2021-01-20,11.45,134,106,2,1425,Quarterly
2925,3,1598047,2022-08-17,9.7,78,183,9,6282,Yearly
2926,8,1090746,2022-01-04,9.39,98,174,3,3339,Monthly
2927,5,2878167,2023-08-24,9.64,136,149,6,2204,Yearly
2928,6,3575304,2022-01-26,9.28,145,117,1,9486,Quarterly
2929,3,1392463,2020-09-03,7.43,80,169,7,1109,Monthly
2930,7,890068,2020-07-05,9.49,210,157,4,7131,Monthly
2931,7,847187,2021-03-03,8.1,55,180,8,7565,Monthly
2932,5,4405209,2023-03-09,11.04,235,120,10,5688,Monthly
2933,1,3279869,2024-03-29,7.4,31,120,4,7225,Quarterly
2934,5,1961760,2022-07-10,8.25,136,152,7,8157,Yearly
2935,3,3663379,2021-09-19,11.84,131,145,2,7022,Quarterly
2936,8,1012871,2021-04-16,8.05,212,100,6,2589,Quarterly
2937,2,1336784,2023-03-13,10.88,196,137,7,9028,Quarterly
2938,7,1079345,2021-09-27,11.47,147,154,6,2314,Yearly
2939,3,258823,2020-04-27,11.65,104,126,2,5933,Quarterly
2940,6,832549,2022-01-09,7.89,87,116,5,4337,Yearly
2941,4,84201,2023-10-10,8.71,210,163,7,3049,Quarterly
2942,2,4056921,2022-10-18,7.34,24,198,4,8550,Quarterly
2943,3,2694591,2021-02-21,8.6,206,187,4,8337,Monthly
2944,4,672498,2022-05-14,6.54,68,125,4,4785,Yearly
2945,8,1851956,2022-09-13,7.31,91,198,3,5089,Yearly
2946,4,695404,2020-05-03,10.82,31,175,8,9369,Monthly
2947,3,2390967,2024-06-06,8.86,215,131,2,6688,Quarterly
2948,8,3516405,2023-07-13,6.91,121,188,4,4882,Quarterly
2949,6,2688578,2022-06-15,6.91,131,170,7,6603,Yearly
2950,1,263412,2020-03-14,11.2,118,187,1,4886,Yearly
2951,7,2727468,2021-12-12,6.74,179,151,6,6928,Monthly
2952,2,3346189,2022-10-26,9.96,83,108,6,1661,Yearly
2953,2,2400241,2022-11-30,8.37,228,101,5,5008,Monthly
2954,5,4219375,2022-01-22,10.24,39,159,4,1240,Quarterly
2955,4,2740711,2021-10-01,9.37,198,112,3,9457,Yearly
2956,4,2893763,2024-08-02,9.18,87,151,8,5622,Quarterly
2957,5,1933657,2020-06-17,10.59,120,149,3,3423,Quarterly
2958,6,4761950,2022-02-10,11.5,195,148,10,8747,Yearly
2959,3,1974214,2021-11-22,11.15,98,152,9,3273,Quarterly
2960,6,4476532,2023-03-31,9.88,163,133,8,3887,Quarterly
2961,1,2815309,2024-06-08,9.08,148,131,8,4332,Quarterly
2962,3,2267006,2022-09-26,11.99,140,127,6,3177,Monthly
2963,2,1842646,2021-07-24,7.88,185,154,3,4793,Monthly
2964,1,3316542,2023-10-06,6.53,45,194,4,1520,Quarterly
2965,4,53282,2020-01-19,10.82,168,126,2,8330,Quarterly
2966,7,975358,2020-07-19,8.15,50,137,6,9928,Monthly
2967,8,1929720,2024-03-07,8.12,176,106,4,4202,Quarterly
2968,7,1250593,2020-08-05,10.91,198,184,8,6250,Yearly
2969,2,3165323,2021-08-20,10.59,226,105,9,7771,Monthly
2970,8,4226021,2020-06-10,7.38,171,108,2,2185,Yearly
2971,8,2295130,2021-03-15,9.83,62,118,1,6603,Monthly
2972,1,4558498,2021-09-26,11.87,238,128,1,3366,Monthly
2973,1,2109353,2021-01-25,6.69,39,146,4,4798,Quarterly
2974,2,1462632,2020-10-12,8.65,51,193,8,9126,Quarterly
2975,4,1834487,2021-06-23,9.09,61,125,2,7743,Quarterly
2976,7,2581355,2024-09-01,9.28,120,190,3,8283,Monthly
2977,3,2188745,2021-09-26,6.58,205,132,1,1366,Monthly
2978,3,3278867,2022-01-04,8.88,195,165,7,4273,Yearly
2979,1,1677042,2024-04-25,7.48,140,144,3,7269,Quarterly
2980,2,92609,2020-08-30,10.2,157,170,9,3233,Yearly
2981,4,1430123,2023-08-17,10.23,27,190,6,5905,Yearly
2982,1,2845587,2023-12-22,11.28,14,131,6,7377,Quarterly
2983,4,1682508,2022-08-25,7.39,93,193,6,6055,Quarterly
2984,8,1237158,2021-05-25,10.45,110,106,7,2353,Quarterly
2985,1,266496,2021-09-05,7.68,166,176,4,3625,Yearly
2986,6,2524085,2022-01-30,10.58,27,180,10,2698,Yearly
2987,8,4022654,2023-08-10,7.76,88,117,7,4271,Yearly
2988,7,120478,2021-07-02,7.81,109,104,5,1631,Quarterly
2989,4,4599481,2022-02-12,9.33,83,176,4,1930,Monthly
2990,5,157485,2022-07-30,10.69,155,158,9,3575,Monthly
2991,4,2276390,2022-06-05,7.29,134,168,7,7162,Yearly
2992,7,2406324,2023-10-24,10.42,159,117,1,2021,Yearly
2993,4,4926076,2021-09-17,8.23,43,132,3,9028,Monthly
2994,1,1526196,2022-04-24,10.4,235,114,1,6630,Yearly
2995,1,4057081,2024-02-03,8.64,94,115,4,5853,Yearly
2996,7,3466637,2020-09-05,10.96,205,189,6,4063,Yearly
2997,4,3559718,2023-01-22,7.23,136,170,8,1048,Monthly
2998,8,1415238,2023-05-22,8.41,92,155,8,4793,Monthly
2999,4,2365689,2023-03-19,9.11,155,105,5,4638,Monthly
3000,7,4333238,2021-06-05,11.68,109,109,9,2346,Monthly
3001,7,928295,2024-01-02,10.74,183,195,6,4085,Yearly
3002,8,1689674,2023-10-03,9.92,141,177,7,9512,Quarterly
3003,8,1709282,2023-08-06,8.66,140,151,8,6706,Quarterly
3004,7,4962795,2024-04-18,11.44,26,169,4,5530,Yearly
3005,6,3483709,2023-09-08,9.54,18,189,7,8265,Monthly
3006,4,4535044,2021-04-29,6.72,68,189,1,7754,Yearly
3007,1,3193458,2024-02-06,6.59,220,179,2,5089,Quarterly
3008,7,1186471,2020-03-02,8.73,60,126,8,4609,Yearly
3009,7,72885,2023-03-31,10.27,116,171,6,1892,Quarterly
3010,2,4061483,2023-08-20,7.63,170,172,9,6057,Quarterly
3011,3,4266377,2020-09-15,10.62,76,130,8,5688,Yearly
3012,5,82705,2022-07-21,7.23,182,128,4,5688,Yearly
3013,8,2010545,2024-07-27,6.52,240,138,2,4103,Quarterly
3014,4,1872694,2021-04-19,11.92,21,192,5,9719,Quarterly
3015,6,2166283,2024-09-13,11.07,80,153,5,3318,Monthly
3016,3,3329306,2021-06-29,7.43,196,149,4,4761,Monthly
3017,3,4992203,2022-03-10,11.33,38,163,10,4202,Quarterly
3018,5,2509781,2023-03-28,11.57,205,118,5,9052,Monthly
3019,5,3958999,2023-12-11,7.46,193,189,4,4652,Yearly
3020,7,563097,2022-08-08,7.58,144,198,1,3986,Monthly
3021,4,1352790,2023-11-10,10.38,55,138,1,7513,Yearly
3022,4,3131204,2022-05-29,8.27,89,138,2,2924,Monthly
3023,8,1625523,2023-03-11,8.82,44,170,8,5574,Yearly
3024,5,4850925,2024-10-12,9.14,87,191,9,1032,Yearly
3025,8,3526305,2024-02-02,11.48,78,178,9,6011,Quarterly
3026,3,3309063,2020-08-11,6.59,90,121,8,9145,Monthly
3027,5,3814640,2022-11-01,8.07,177,103,9,4237,Monthly
3028,2,3220953,2021-02-28,8.32,123,130,7,7948,Yearly
3029,6,1135420,2023-12-28,9.84,111,117,2,6928,Quarterly
3030,2,986732,2021-08-31,7.76,109,103,9,4174,Quarterly
3031,5,1903808,2021-04-25,9.91,191,184,6,2240,Monthly
3032,3,523291,2021-08-12,11.13,91,129,4,4785,Yearly
3033,5,431507,2020-01-13,9.19,81,135,3,3117,Monthly
3034,4,1841536,2020-02-09,7.02,156,191,10,2589,Yearly
3035,2,2488514,2024-04-04,6.79,78,184,6,6375,Quarterly
3036,2,2081095,2023-03-08,10.4,15,181,8,8583,Yearly
3037,6,784392,2024-03-06,7.73,107,108,1,3685,Quarterly
3038,4,2924592,2023-06-10,11.93,132,191,10,3109,Quarterly
3039,1,2144000,2023-07-15,10.71,120,152,5,4088,Quarterly
3040,4,4200423,2023-05-11,11.43,26,145,9,4011,Quarterly
3041,3,2316833,2023-03-05,10.05,38,103,3,6068,Yearly
3042,4,1708602,2023-04-08,10.05,240,120,5,6742,Quarterly
3043,6,4120564,2024-02-29,11.89,201,146,10,8233,Quarterly
3044,3,1392283,2022-08-14,11.39,229,169,3,1765,Monthly
3045,8,4493657,2020-08-09,9.63,239,180,9,9132,Yearly
3046,1,4384901,2023-06-24,10.7,224,120,4,2106,Yearly
3047,7,3660324,2020-04-30,9.55,39,162,10,6781,Yearly
3048,5,2750692,2021-01-21,7.45,209,175,3,3822,Monthly
3049,1,1269686,2023-04-10,10.39,82,195,7,2554,Quarterly
3050,6,4156891,2024-10-23,8,139,149,1,7750,Quarterly
3051,2,1440013,2021-05-19,10.95,158,129,9,1032,Quarterly
3052,7,1679269,2021-08-26,11.08,19,121,5,5619,Monthly
3053,8,466126,2023-09-17,7.09,210,168,4,4026,Quarterly
3054,6,4101441,2022-03-04,10.23,199,149,9,9714,Quarterly
3055,8,2186399,2022-12-18,7.67,51,171,6,9928,Quarterly
3056,6,877949,2024-05-02,11.81,187,143,10,5714,Monthly
3057,4,2508572,2024-02-27,8.95,68,151,8,9328,Yearly
3058,1,1257685,2023-02-17,8.26,48,106,9,4332,Yearly
3059,3,2859424,2020-06-28,11.58,237,169,3,4389,Monthly
3060,8,671593,2023-04-12,11.57,49,114,9,7328,Yearly
3061,8,1741813,2023-08-10,9.1,109,112,1,5316,Monthly
3062,5,1835401,2022-02-05,10.71,197,108,6,6773,Quarterly
3063,2,1146935,2022-01-22,10.5,111,169,6,2566,Quarterly
3064,7,2644886,2024-01-24,11.61,109,164,8,6868,Yearly
3065,3,1938105,2020-04-17,7.24,140,175,4,4902,Quarterly
3066,2,3180296,2023-01-27,6.55,51,193,4,5321,Quarterly
3067,1,1597643,2020-03-28,8.26,136,137,4,6250,Monthly
3068,3,2064972,2021-04-04,8.36,121,136,5,8851,Monthly
3069,4,1878121,2022-03-22,9,15,135,10,9773,Quarterly
3070,2,1271388,2023-11-16,11.65,16,142,4,6995,Monthly
3071,2,3994275,2021-04-02,7.88,214,113,1,3883,Yearly
3072,8,4202187,2022-03-01,8.09,218,126,2,6017,Monthly
3073,5,1283612,2022-02-07,10.83,236,126,8,3797,Yearly
3074,5,3380217,2021-05-16,7.96,121,104,10,4934,Yearly
3075,7,4565919,2020-02-08,10.55,135,133,4,4931,Quarterly
3076,4,224568,2020-12-28,11.81,24,115,1,4969,Yearly
3077,8,2512701,2020-10-13,6.68,69,102,7,5535,Monthly
3078,5,1688059,2023-04-09,6.79,66,102,4,6706,Yearly
3079,6,2512296,2023-05-20,10.51,173,148,8,1033,Yearly
3080,3,4810387,2020-09-06,7.28,54,192,6,9377,Yearly
3081,7,2037719,2024-05-30,7.28,149,174,8,8138,Monthly
3082,6,2202034,2021-08-09,10.53,38,155,2,9574,Monthly
3083,2,1307204,2023-08-07,9.77,18,199,5,1109,Monthly
3084,8,4475564,2021-05-30,6.57,213,146,7,6839,Quarterly
3085,2,1039386,2023-08-19,6.65,197,126,2,1782,Yearly
3086,6,133640,2022-02-24,6.89,197,134,2,5561,Yearly
3087,8,1812289,2022-07-27,9.28,82,118,4,5748,Monthly
3088,8,2458705,2024-04-04,8.19,176,163,2,3778,Yearly
3089,6,2821062,2024-07-14,8.29,119,193,8,5076,Yearly
3090,3,3266455,2023-04-04,7.21,23,143,10,9609,Yearly
3091,1,3875655,2022-08-14,7.96,88,115,2,3239,Monthly
3092,5,3053986,2023-07-02,9.28,122,179,9,2012,Monthly
3093,2,3694174,2020-10-03,10.6,227,110,3,4369,Monthly
3094,6,2663691,2020-12-05,6.89,206,147,10,6817,Yearly
3095,6,3895425,2022-12-05,11.77,93,169,2,4422,Monthly
3096,7,1052883,2021-03-19,11.45,167,185,4,7886,Monthly
3097,1,365464,2022-04-15,8.33,160,110,4,5674,Quarterly
3098,8,617272,2021-10-12,11,70,190,10,3650,Yearly
3099,3,3872879,2023-05-21,10.57,110,122,9,4026,Quarterly
3100,2,1508280,2022-08-15,8.62,81,187,10,3154,Quarterly
3101,1,2377159,2020-01-20,7.17,93,105,4,2720,Monthly
3102,3,4928968,2021-06-07,7.87,206,180,3,8820,Yearly
3103,1,2952161,2024-03-07,10.76,136,162,10,2235,Quarterly
3104,8,4235579,2020-01-05,10.23,188,164,5,7768,Monthly
3105,6,4854805,2020-10-27,7.08,31,121,7,7651,Yearly
3106,4,1897287,2020-08-04,6.63,38,195,5,2101,Quarterly
3107,1,1498098,2023-07-22,11.66,162,192,8,9365,Quarterly
3108,5,1418317,2024-06-19,10.17,151,111,1,4637,Yearly
3109,8,4893555,2023-07-19,11.87,205,140,6,3720,Monthly
3110,7,4465384,2022-06-14,11.52,215,156,6,7300,Quarterly
3111,8,3000456,2023-08-31,8.33,150,188,3,8337,Quarterly
3112,8,1566271,2021-06-14,10.41,234,144,6,3678,Quarterly
3113,2,1348907,2021-07-02,10.37,201,156,7,9135,Yearly
3114,4,2556766,2023-03-10,7.88,179,127,8,9998,Monthly
3115,5,3219067,2021-08-02,10.15,160,154,8,9774,Monthly
3116,7,2965326,2021-02-21,11.64,37,194,1,4654,Yearly
3117,1,4737291,2021-09-07,7.5,76,132,6,2323,Monthly
